"CellID","seurat_cluster.projected"
"s_008um_00539_00180-1","1"
"s_008um_00646_00264-1","0"
"s_008um_00514_00205-1","0"
"s_008um_00548_00224-1","0"
"s_008um_00635_00191-1","0"
"s_008um_00551_00263-1","0"
"s_008um_00590_00268-1","0"
"s_008um_00591_00188-1","2"
"s_008um_00587_00270-1","0"
"s_008um_00630_00247-1","2"
"s_008um_00615_00138-1","1"
"s_008um_00543_00257-1","1"
"s_008um_00648_00275-1","1"
"s_008um_00592_00155-1","0"
"s_008um_00519_00248-1","2"
"s_008um_00548_00169-1","0"
"s_008um_00596_00207-1","1"
"s_008um_00524_00155-1","2"
"s_008um_00543_00191-1","0"
"s_008um_00560_00156-1","0"
"s_008um_00576_00165-1","1"
"s_008um_00630_00253-1","2"
"s_008um_00646_00257-1","1"
"s_008um_00570_00225-1","0"
"s_008um_00596_00273-1","0"
"s_008um_00582_00187-1","1"
"s_008um_00652_00180-1","1"
"s_008um_00543_00159-1","1"
"s_008um_00564_00267-1","1"
"s_008um_00589_00247-1","0"
"s_008um_00535_00172-1","1"
"s_008um_00563_00204-1","1"
"s_008um_00532_00143-1","1"
"s_008um_00626_00261-1","1"
"s_008um_00552_00236-1","1"
"s_008um_00636_00247-1","0"
"s_008um_00583_00221-1","2"
"s_008um_00606_00212-1","2"
"s_008um_00633_00173-1","1"
"s_008um_00595_00142-1","0"
"s_008um_00638_00188-1","0"
"s_008um_00588_00180-1","2"
"s_008um_00515_00183-1","0"
"s_008um_00575_00139-1","0"
"s_008um_00536_00254-1","0"
"s_008um_00626_00168-1","0"
"s_008um_00571_00248-1","0"
"s_008um_00654_00261-1","1"
"s_008um_00566_00203-1","2"
"s_008um_00567_00175-1","2"
"s_008um_00579_00206-1","0"
"s_008um_00614_00166-1","0"
"s_008um_00620_00225-1","0"
"s_008um_00530_00242-1","0"
"s_008um_00555_00219-1","0"
"s_008um_00558_00186-1","0"
"s_008um_00570_00166-1","2"
"s_008um_00598_00198-1","2"
"s_008um_00540_00272-1","0"
"s_008um_00621_00152-1","0"
"s_008um_00522_00267-1","0"
"s_008um_00529_00235-1","0"
"s_008um_00610_00163-1","0"
"s_008um_00627_00182-1","0"
"s_008um_00570_00193-1","1"
"s_008um_00566_00162-1","0"
"s_008um_00524_00141-1","0"
"s_008um_00614_00184-1","0"
"s_008um_00627_00179-1","0"
"s_008um_00532_00251-1","0"
"s_008um_00590_00220-1","0"
"s_008um_00561_00151-1","0"
"s_008um_00595_00232-1","1"
"s_008um_00607_00220-1","0"
"s_008um_00649_00197-1","1"
"s_008um_00630_00200-1","0"
"s_008um_00603_00214-1","2"
"s_008um_00574_00180-1","1"
"s_008um_00539_00241-1","0"
"s_008um_00586_00229-1","0"
"s_008um_00528_00152-1","1"
"s_008um_00561_00202-1","2"
"s_008um_00520_00168-1","1"
"s_008um_00597_00162-1","0"
"s_008um_00609_00260-1","2"
"s_008um_00542_00136-1","1"
"s_008um_00628_00203-1","0"
"s_008um_00636_00238-1","0"
"s_008um_00621_00156-1","1"
"s_008um_00569_00158-1","0"
"s_008um_00574_00172-1","2"
"s_008um_00570_00249-1","0"
"s_008um_00598_00231-1","1"
"s_008um_00563_00249-1","1"
"s_008um_00576_00227-1","0"
"s_008um_00561_00158-1","0"
"s_008um_00654_00263-1","1"
"s_008um_00584_00227-1","2"
"s_008um_00611_00227-1","0"
"s_008um_00615_00248-1","2"
"s_008um_00580_00224-1","0"
"s_008um_00517_00250-1","2"
"s_008um_00605_00168-1","0"
"s_008um_00528_00218-1","0"
"s_008um_00583_00212-1","2"
"s_008um_00592_00246-1","0"
"s_008um_00518_00224-1","0"
"s_008um_00630_00194-1","0"
"s_008um_00537_00205-1","1"
"s_008um_00578_00242-1","0"
"s_008um_00536_00251-1","0"
"s_008um_00516_00265-1","0"
"s_008um_00623_00141-1","1"
"s_008um_00597_00254-1","0"
"s_008um_00551_00178-1","0"
"s_008um_00538_00205-1","1"
"s_008um_00536_00154-1","1"
"s_008um_00610_00271-1","2"
"s_008um_00601_00276-1","0"
"s_008um_00521_00173-1","0"
"s_008um_00591_00142-1","0"
"s_008um_00614_00218-1","0"
"s_008um_00568_00173-1","1"
"s_008um_00528_00150-1","1"
"s_008um_00540_00266-1","0"
"s_008um_00521_00165-1","1"
"s_008um_00654_00193-1","1"
"s_008um_00620_00203-1","2"
"s_008um_00571_00142-1","0"
"s_008um_00563_00139-1","0"
"s_008um_00550_00213-1","0"
"s_008um_00570_00227-1","0"
"s_008um_00539_00263-1","1"
"s_008um_00581_00194-1","2"
"s_008um_00596_00224-1","0"
"s_008um_00579_00145-1","0"
"s_008um_00581_00265-1","0"
"s_008um_00645_00143-1","1"
"s_008um_00562_00270-1","1"
"s_008um_00634_00160-1","1"
"s_008um_00584_00222-1","0"
"s_008um_00628_00220-1","0"
"s_008um_00539_00137-1","1"
"s_008um_00563_00201-1","1"
"s_008um_00649_00205-1","1"
"s_008um_00601_00198-1","0"
"s_008um_00526_00186-1","0"
"s_008um_00590_00177-1","2"
"s_008um_00527_00165-1","1"
"s_008um_00565_00241-1","1"
"s_008um_00616_00201-1","1"
"s_008um_00611_00254-1","2"
"s_008um_00590_00178-1","1"
"s_008um_00514_00184-1","0"
"s_008um_00563_00160-1","0"
"s_008um_00614_00268-1","2"
"s_008um_00523_00166-1","1"
"s_008um_00634_00248-1","0"
"s_008um_00628_00141-1","2"
"s_008um_00562_00265-1","1"
"s_008um_00603_00273-1","2"
"s_008um_00617_00168-1","0"
"s_008um_00559_00135-1","1"
"s_008um_00520_00274-1","0"
"s_008um_00617_00195-1","2"
"s_008um_00650_00196-1","1"
"s_008um_00582_00181-1","2"
"s_008um_00582_00276-1","0"
"s_008um_00549_00158-1","0"
"s_008um_00621_00223-1","0"
"s_008um_00551_00228-1","0"
"s_008um_00646_00172-1","2"
"s_008um_00548_00170-1","0"
"s_008um_00583_00186-1","2"
"s_008um_00531_00206-1","1"
"s_008um_00635_00187-1","0"
"s_008um_00529_00194-1","0"
"s_008um_00627_00219-1","0"
"s_008um_00595_00235-1","2"
"s_008um_00571_00167-1","2"
"s_008um_00525_00148-1","1"
"s_008um_00580_00196-1","0"
"s_008um_00629_00209-1","0"
"s_008um_00604_00263-1","2"
"s_008um_00653_00177-1","1"
"s_008um_00598_00176-1","2"
"s_008um_00642_00231-1","1"
"s_008um_00618_00173-1","0"
"s_008um_00573_00257-1","0"
"s_008um_00516_00165-1","1"
"s_008um_00636_00182-1","0"
"s_008um_00541_00237-1","0"
"s_008um_00606_00191-1","1"
"s_008um_00622_00147-1","2"
"s_008um_00587_00178-1","2"
"s_008um_00530_00217-1","0"
"s_008um_00590_00209-1","2"
"s_008um_00635_00142-1","1"
"s_008um_00538_00201-1","1"
"s_008um_00627_00241-1","0"
"s_008um_00554_00273-1","0"
"s_008um_00620_00172-1","0"
"s_008um_00607_00210-1","2"
"s_008um_00610_00203-1","2"
"s_008um_00629_00227-1","1"
"s_008um_00555_00226-1","0"
"s_008um_00519_00202-1","0"
"s_008um_00554_00248-1","1"
"s_008um_00548_00251-1","1"
"s_008um_00600_00165-1","0"
"s_008um_00645_00270-1","0"
"s_008um_00594_00212-1","1"
"s_008um_00632_00156-1","1"
"s_008um_00602_00227-1","0"
"s_008um_00537_00263-1","1"
"s_008um_00635_00219-1","0"
"s_008um_00559_00168-1","0"
"s_008um_00593_00188-1","1"
"s_008um_00598_00239-1","0"
"s_008um_00606_00260-1","2"
"s_008um_00609_00168-1","0"
"s_008um_00551_00199-1","0"
"s_008um_00625_00233-1","1"
"s_008um_00521_00225-1","0"
"s_008um_00644_00188-1","1"
"s_008um_00565_00158-1","2"
"s_008um_00656_00181-1","1"
"s_008um_00565_00236-1","0"
"s_008um_00616_00232-1","1"
"s_008um_00596_00146-1","0"
"s_008um_00536_00200-1","1"
"s_008um_00579_00137-1","0"
"s_008um_00652_00202-1","1"
"s_008um_00533_00273-1","0"
"s_008um_00531_00195-1","0"
"s_008um_00545_00219-1","0"
"s_008um_00549_00229-1","0"
"s_008um_00583_00269-1","0"
"s_008um_00640_00231-1","1"
"s_008um_00582_00200-1","0"
"s_008um_00638_00139-1","0"
"s_008um_00580_00174-1","1"
"s_008um_00623_00213-1","0"
"s_008um_00558_00160-1","0"
"s_008um_00636_00276-1","2"
"s_008um_00627_00226-1","0"
"s_008um_00652_00191-1","1"
"s_008um_00559_00145-1","0"
"s_008um_00618_00160-1","1"
"s_008um_00646_00210-1","1"
"s_008um_00568_00266-1","0"
"s_008um_00534_00156-1","2"
"s_008um_00571_00249-1","0"
"s_008um_00576_00215-1","2"
"s_008um_00546_00262-1","0"
"s_008um_00523_00256-1","0"
"s_008um_00600_00209-1","2"
"s_008um_00546_00206-1","0"
"s_008um_00622_00144-1","2"
"s_008um_00529_00266-1","0"
"s_008um_00596_00215-1","2"
"s_008um_00517_00135-1","0"
"s_008um_00605_00210-1","2"
"s_008um_00629_00261-1","2"
"s_008um_00651_00270-1","1"
"s_008um_00591_00195-1","1"
"s_008um_00533_00251-1","0"
"s_008um_00586_00157-1","0"
"s_008um_00574_00211-1","2"
"s_008um_00575_00158-1","2"
"s_008um_00584_00137-1","0"
"s_008um_00534_00201-1","1"
"s_008um_00632_00153-1","2"
"s_008um_00614_00274-1","2"
"s_008um_00591_00178-1","1"
"s_008um_00628_00212-1","0"
"s_008um_00615_00156-1","0"
"s_008um_00577_00173-1","2"
"s_008um_00566_00146-1","0"
"s_008um_00552_00176-1","0"
"s_008um_00568_00237-1","2"
"s_008um_00552_00258-1","1"
"s_008um_00654_00252-1","1"
"s_008um_00636_00258-1","0"
"s_008um_00548_00215-1","0"
"s_008um_00654_00181-1","2"
"s_008um_00593_00271-1","0"
"s_008um_00602_00149-1","0"
"s_008um_00640_00192-1","1"
"s_008um_00550_00139-1","1"
"s_008um_00522_00140-1","2"
"s_008um_00599_00277-1","0"
"s_008um_00530_00210-1","1"
"s_008um_00563_00254-1","0"
"s_008um_00540_00187-1","1"
"s_008um_00565_00199-1","1"
"s_008um_00580_00144-1","0"
"s_008um_00543_00209-1","0"
"s_008um_00531_00254-1","2"
"s_008um_00650_00181-1","2"
"s_008um_00644_00180-1","1"
"s_008um_00552_00216-1","0"
"s_008um_00580_00231-1","0"
"s_008um_00628_00187-1","0"
"s_008um_00628_00137-1","2"
"s_008um_00652_00253-1","1"
"s_008um_00538_00235-1","0"
"s_008um_00619_00257-1","1"
"s_008um_00633_00143-1","1"
"s_008um_00557_00177-1","0"
"s_008um_00640_00140-1","0"
"s_008um_00615_00189-1","2"
"s_008um_00516_00191-1","0"
"s_008um_00643_00235-1","2"
"s_008um_00579_00178-1","2"
"s_008um_00565_00182-1","2"
"s_008um_00520_00258-1","0"
"s_008um_00615_00140-1","1"
"s_008um_00591_00249-1","0"
"s_008um_00520_00204-1","0"
"s_008um_00600_00164-1","0"
"s_008um_00638_00182-1","1"
"s_008um_00580_00195-1","0"
"s_008um_00598_00232-1","1"
"s_008um_00634_00262-1","1"
"s_008um_00562_00192-1","1"
"s_008um_00522_00199-1","0"
"s_008um_00514_00193-1","0"
"s_008um_00585_00167-1","2"
"s_008um_00626_00243-1","0"
"s_008um_00539_00155-1","1"
"s_008um_00538_00240-1","0"
"s_008um_00609_00139-1","0"
"s_008um_00591_00264-1","0"
"s_008um_00637_00231-1","1"
"s_008um_00572_00265-1","0"
"s_008um_00565_00277-1","0"
"s_008um_00612_00152-1","0"
"s_008um_00612_00149-1","1"
"s_008um_00647_00213-1","1"
"s_008um_00618_00161-1","1"
"s_008um_00626_00191-1","0"
"s_008um_00554_00180-1","0"
"s_008um_00529_00274-1","1"
"s_008um_00530_00254-1","0"
"s_008um_00591_00185-1","2"
"s_008um_00526_00177-1","0"
"s_008um_00529_00265-1","2"
"s_008um_00629_00148-1","2"
"s_008um_00548_00220-1","0"
"s_008um_00608_00242-1","0"
"s_008um_00620_00252-1","1"
"s_008um_00598_00254-1","0"
"s_008um_00563_00180-1","2"
"s_008um_00522_00260-1","0"
"s_008um_00561_00240-1","1"
"s_008um_00624_00154-1","1"
"s_008um_00527_00180-1","0"
"s_008um_00624_00227-1","2"
"s_008um_00598_00183-1","2"
"s_008um_00647_00278-1","1"
"s_008um_00564_00226-1","0"
"s_008um_00613_00251-1","2"
"s_008um_00535_00206-1","1"
"s_008um_00528_00207-1","0"
"s_008um_00579_00151-1","0"
"s_008um_00574_00155-1","0"
"s_008um_00519_00251-1","0"
"s_008um_00636_00239-1","0"
"s_008um_00595_00160-1","0"
"s_008um_00561_00234-1","0"
"s_008um_00544_00163-1","1"
"s_008um_00595_00242-1","0"
"s_008um_00618_00273-1","2"
"s_008um_00558_00153-1","0"
"s_008um_00599_00154-1","0"
"s_008um_00600_00233-1","1"
"s_008um_00560_00277-1","0"
"s_008um_00603_00149-1","0"
"s_008um_00571_00146-1","0"
"s_008um_00579_00231-1","0"
"s_008um_00534_00235-1","0"
"s_008um_00554_00149-1","0"
"s_008um_00577_00249-1","0"
"s_008um_00555_00154-1","0"
"s_008um_00595_00245-1","0"
"s_008um_00561_00266-1","1"
"s_008um_00591_00179-1","1"
"s_008um_00629_00145-1","1"
"s_008um_00652_00277-1","1"
"s_008um_00535_00265-1","1"
"s_008um_00524_00276-1","1"
"s_008um_00631_00144-1","2"
"s_008um_00637_00275-1","0"
"s_008um_00570_00150-1","0"
"s_008um_00605_00245-1","0"
"s_008um_00576_00255-1","0"
"s_008um_00544_00254-1","1"
"s_008um_00599_00228-1","0"
"s_008um_00605_00196-1","2"
"s_008um_00526_00170-1","1"
"s_008um_00615_00159-1","0"
"s_008um_00579_00213-1","0"
"s_008um_00619_00137-1","1"
"s_008um_00605_00151-1","0"
"s_008um_00650_00207-1","1"
"s_008um_00591_00234-1","1"
"s_008um_00562_00179-1","0"
"s_008um_00596_00250-1","0"
"s_008um_00544_00189-1","1"
"s_008um_00540_00228-1","0"
"s_008um_00516_00198-1","0"
"s_008um_00654_00265-1","2"
"s_008um_00625_00143-1","1"
"s_008um_00562_00175-1","1"
"s_008um_00583_00225-1","0"
"s_008um_00648_00180-1","0"
"s_008um_00635_00247-1","0"
"s_008um_00630_00219-1","0"
"s_008um_00625_00191-1","0"
"s_008um_00643_00220-1","1"
"s_008um_00579_00259-1","0"
"s_008um_00571_00208-1","2"
"s_008um_00529_00216-1","0"
"s_008um_00517_00231-1","0"
"s_008um_00593_00212-1","2"
"s_008um_00521_00274-1","0"
"s_008um_00567_00171-1","0"
"s_008um_00573_00259-1","0"
"s_008um_00642_00173-1","1"
"s_008um_00619_00205-1","0"
"s_008um_00630_00232-1","1"
"s_008um_00596_00228-1","0"
"s_008um_00641_00194-1","1"
"s_008um_00535_00178-1","2"
"s_008um_00612_00185-1","2"
"s_008um_00554_00183-1","0"
"s_008um_00599_00237-1","0"
"s_008um_00566_00184-1","2"
"s_008um_00635_00273-1","0"
"s_008um_00620_00238-1","0"
"s_008um_00524_00219-1","0"
"s_008um_00604_00191-1","2"
"s_008um_00591_00258-1","0"
"s_008um_00613_00159-1","0"
"s_008um_00585_00153-1","0"
"s_008um_00569_00277-1","1"
"s_008um_00592_00173-1","0"
"s_008um_00622_00207-1","0"
"s_008um_00637_00195-1","0"
"s_008um_00554_00200-1","0"
"s_008um_00585_00248-1","0"
"s_008um_00522_00232-1","0"
"s_008um_00576_00219-1","1"
"s_008um_00607_00140-1","0"
"s_008um_00553_00219-1","0"
"s_008um_00515_00211-1","0"
"s_008um_00533_00169-1","1"
"s_008um_00550_00263-1","0"
"s_008um_00540_00217-1","1"
"s_008um_00524_00239-1","0"
"s_008um_00609_00181-1","2"
"s_008um_00576_00266-1","0"
"s_008um_00634_00157-1","1"
"s_008um_00627_00240-1","0"
"s_008um_00653_00208-1","1"
"s_008um_00609_00170-1","0"
"s_008um_00599_00239-1","0"
"s_008um_00592_00259-1","0"
"s_008um_00606_00244-1","0"
"s_008um_00613_00226-1","0"
"s_008um_00532_00270-1","1"
"s_008um_00636_00185-1","0"
"s_008um_00597_00217-1","0"
"s_008um_00561_00152-1","0"
"s_008um_00595_00273-1","0"
"s_008um_00520_00159-1","1"
"s_008um_00619_00143-1","2"
"s_008um_00595_00161-1","0"
"s_008um_00617_00170-1","0"
"s_008um_00606_00158-1","0"
"s_008um_00545_00173-1","0"
"s_008um_00543_00199-1","0"
"s_008um_00645_00269-1","0"
"s_008um_00595_00172-1","2"
"s_008um_00519_00167-1","1"
"s_008um_00594_00156-1","0"
"s_008um_00521_00256-1","0"
"s_008um_00540_00191-1","1"
"s_008um_00600_00146-1","0"
"s_008um_00626_00153-1","1"
"s_008um_00534_00139-1","0"
"s_008um_00598_00195-1","0"
"s_008um_00544_00173-1","0"
"s_008um_00632_00262-1","2"
"s_008um_00561_00224-1","0"
"s_008um_00615_00169-1","0"
"s_008um_00576_00145-1","0"
"s_008um_00595_00185-1","2"
"s_008um_00643_00150-1","2"
"s_008um_00639_00184-1","1"
"s_008um_00535_00268-1","1"
"s_008um_00584_00158-1","2"
"s_008um_00616_00171-1","0"
"s_008um_00601_00178-1","0"
"s_008um_00544_00156-1","1"
"s_008um_00630_00261-1","2"
"s_008um_00546_00156-1","1"
"s_008um_00600_00275-1","0"
"s_008um_00595_00202-1","2"
"s_008um_00526_00168-1","1"
"s_008um_00590_00243-1","0"
"s_008um_00577_00227-1","0"
"s_008um_00644_00211-1","1"
"s_008um_00579_00172-1","2"
"s_008um_00653_00188-1","1"
"s_008um_00583_00257-1","0"
"s_008um_00608_00173-1","0"
"s_008um_00519_00216-1","1"
"s_008um_00525_00235-1","0"
"s_008um_00642_00207-1","0"
"s_008um_00540_00207-1","2"
"s_008um_00549_00274-1","2"
"s_008um_00578_00151-1","0"
"s_008um_00641_00216-1","0"
"s_008um_00586_00249-1","0"
"s_008um_00615_00170-1","0"
"s_008um_00625_00211-1","0"
"s_008um_00552_00205-1","0"
"s_008um_00649_00213-1","1"
"s_008um_00520_00223-1","0"
"s_008um_00543_00256-1","1"
"s_008um_00539_00177-1","1"
"s_008um_00520_00193-1","0"
"s_008um_00627_00175-1","0"
"s_008um_00622_00182-1","0"
"s_008um_00619_00261-1","2"
"s_008um_00646_00222-1","1"
"s_008um_00569_00254-1","0"
"s_008um_00622_00152-1","1"
"s_008um_00610_00211-1","2"
"s_008um_00642_00160-1","1"
"s_008um_00554_00245-1","1"
"s_008um_00553_00160-1","0"
"s_008um_00629_00160-1","1"
"s_008um_00545_00232-1","1"
"s_008um_00519_00275-1","0"
"s_008um_00616_00141-1","1"
"s_008um_00654_00198-1","2"
"s_008um_00614_00225-1","0"
"s_008um_00618_00219-1","0"
"s_008um_00569_00173-1","0"
"s_008um_00651_00240-1","2"
"s_008um_00515_00150-1","1"
"s_008um_00621_00167-1","0"
"s_008um_00620_00196-1","2"
"s_008um_00578_00201-1","0"
"s_008um_00549_00254-1","1"
"s_008um_00623_00204-1","0"
"s_008um_00561_00192-1","2"
"s_008um_00581_00228-1","0"
"s_008um_00586_00191-1","0"
"s_008um_00585_00197-1","2"
"s_008um_00589_00147-1","0"
"s_008um_00625_00221-1","0"
"s_008um_00634_00222-1","0"
"s_008um_00532_00234-1","0"
"s_008um_00535_00251-1","0"
"s_008um_00573_00246-1","0"
"s_008um_00521_00181-1","0"
"s_008um_00569_00266-1","0"
"s_008um_00608_00260-1","0"
"s_008um_00605_00185-1","2"
"s_008um_00554_00167-1","0"
"s_008um_00617_00213-1","0"
"s_008um_00590_00215-1","2"
"s_008um_00619_00227-1","0"
"s_008um_00633_00191-1","0"
"s_008um_00531_00179-1","0"
"s_008um_00625_00210-1","0"
"s_008um_00560_00175-1","0"
"s_008um_00551_00150-1","0"
"s_008um_00536_00241-1","0"
"s_008um_00596_00211-1","2"
"s_008um_00623_00267-1","2"
"s_008um_00560_00187-1","2"
"s_008um_00589_00229-1","0"
"s_008um_00628_00151-1","0"
"s_008um_00623_00237-1","0"
"s_008um_00607_00251-1","2"
"s_008um_00531_00178-1","0"
"s_008um_00613_00152-1","1"
"s_008um_00567_00242-1","0"
"s_008um_00585_00252-1","0"
"s_008um_00595_00209-1","0"
"s_008um_00519_00197-1","0"
"s_008um_00605_00140-1","1"
"s_008um_00598_00221-1","0"
"s_008um_00623_00228-1","0"
"s_008um_00610_00208-1","1"
"s_008um_00560_00212-1","0"
"s_008um_00528_00211-1","1"
"s_008um_00553_00153-1","0"
"s_008um_00521_00258-1","0"
"s_008um_00521_00199-1","0"
"s_008um_00544_00203-1","1"
"s_008um_00580_00254-1","0"
"s_008um_00647_00255-1","1"
"s_008um_00624_00249-1","2"
"s_008um_00633_00180-1","0"
"s_008um_00606_00222-1","0"
"s_008um_00580_00265-1","0"
"s_008um_00639_00188-1","1"
"s_008um_00538_00275-1","0"
"s_008um_00586_00253-1","2"
"s_008um_00605_00263-1","0"
"s_008um_00536_00269-1","1"
"s_008um_00546_00171-1","0"
"s_008um_00575_00237-1","0"
"s_008um_00553_00197-1","0"
"s_008um_00530_00214-1","1"
"s_008um_00524_00208-1","0"
"s_008um_00583_00172-1","2"
"s_008um_00521_00223-1","0"
"s_008um_00643_00277-1","0"
"s_008um_00566_00182-1","2"
"s_008um_00587_00272-1","2"
"s_008um_00610_00199-1","2"
"s_008um_00515_00167-1","1"
"s_008um_00613_00187-1","1"
"s_008um_00578_00275-1","0"
"s_008um_00528_00238-1","2"
"s_008um_00553_00159-1","0"
"s_008um_00536_00270-1","0"
"s_008um_00577_00218-1","2"
"s_008um_00518_00214-1","1"
"s_008um_00625_00219-1","2"
"s_008um_00614_00169-1","0"
"s_008um_00602_00237-1","0"
"s_008um_00570_00243-1","1"
"s_008um_00514_00231-1","0"
"s_008um_00649_00263-1","1"
"s_008um_00536_00187-1","1"
"s_008um_00594_00255-1","0"
"s_008um_00620_00154-1","1"
"s_008um_00595_00175-1","2"
"s_008um_00580_00175-1","2"
"s_008um_00619_00184-1","0"
"s_008um_00654_00260-1","1"
"s_008um_00650_00256-1","1"
"s_008um_00532_00246-1","0"
"s_008um_00570_00177-1","2"
"s_008um_00614_00193-1","2"
"s_008um_00554_00243-1","1"
"s_008um_00637_00257-1","0"
"s_008um_00638_00263-1","0"
"s_008um_00522_00155-1","1"
"s_008um_00587_00175-1","0"
"s_008um_00557_00246-1","1"
"s_008um_00565_00222-1","0"
"s_008um_00616_00266-1","2"
"s_008um_00619_00234-1","0"
"s_008um_00582_00217-1","2"
"s_008um_00629_00162-1","2"
"s_008um_00526_00192-1","0"
"s_008um_00623_00155-1","2"
"s_008um_00538_00200-1","1"
"s_008um_00529_00166-1","1"
"s_008um_00631_00137-1","1"
"s_008um_00622_00190-1","0"
"s_008um_00531_00170-1","1"
"s_008um_00558_00255-1","1"
"s_008um_00532_00255-1","0"
"s_008um_00618_00139-1","1"
"s_008um_00585_00272-1","0"
"s_008um_00586_00162-1","0"
"s_008um_00611_00164-1","0"
"s_008um_00564_00240-1","1"
"s_008um_00522_00263-1","0"
"s_008um_00540_00252-1","1"
"s_008um_00531_00251-1","0"
"s_008um_00597_00154-1","0"
"s_008um_00551_00167-1","0"
"s_008um_00531_00138-1","1"
"s_008um_00640_00217-1","1"
"s_008um_00591_00261-1","0"
"s_008um_00548_00238-1","1"
"s_008um_00592_00240-1","0"
"s_008um_00587_00183-1","2"
"s_008um_00555_00170-1","0"
"s_008um_00602_00186-1","2"
"s_008um_00590_00146-1","0"
"s_008um_00550_00155-1","0"
"s_008um_00547_00218-1","0"
"s_008um_00651_00231-1","0"
"s_008um_00652_00184-1","1"
"s_008um_00644_00175-1","2"
"s_008um_00534_00188-1","0"
"s_008um_00522_00139-1","0"
"s_008um_00627_00218-1","0"
"s_008um_00560_00236-1","0"
"s_008um_00650_00159-1","1"
"s_008um_00552_00170-1","0"
"s_008um_00608_00159-1","0"
"s_008um_00627_00243-1","0"
"s_008um_00536_00257-1","0"
"s_008um_00547_00220-1","0"
"s_008um_00522_00229-1","0"
"s_008um_00600_00193-1","2"
"s_008um_00582_00221-1","2"
"s_008um_00606_00265-1","2"
"s_008um_00564_00167-1","2"
"s_008um_00563_00186-1","2"
"s_008um_00626_00159-1","1"
"s_008um_00520_00139-1","2"
"s_008um_00573_00220-1","2"
"s_008um_00646_00274-1","1"
"s_008um_00547_00246-1","2"
"s_008um_00580_00245-1","0"
"s_008um_00560_00183-1","0"
"s_008um_00518_00186-1","0"
"s_008um_00525_00203-1","0"
"s_008um_00620_00223-1","0"
"s_008um_00611_00214-1","0"
"s_008um_00621_00173-1","0"
"s_008um_00596_00239-1","0"
"s_008um_00644_00162-1","1"
"s_008um_00593_00261-1","0"
"s_008um_00633_00170-1","1"
"s_008um_00516_00151-1","1"
"s_008um_00560_00208-1","1"
"s_008um_00598_00171-1","2"
"s_008um_00550_00229-1","0"
"s_008um_00620_00170-1","0"
"s_008um_00566_00227-1","2"
"s_008um_00568_00165-1","2"
"s_008um_00597_00176-1","1"
"s_008um_00645_00248-1","1"
"s_008um_00589_00148-1","0"
"s_008um_00513_00260-1","2"
"s_008um_00527_00273-1","1"
"s_008um_00526_00267-1","0"
"s_008um_00631_00215-1","0"
"s_008um_00546_00245-1","1"
"s_008um_00549_00275-1","0"
"s_008um_00531_00158-1","1"
"s_008um_00558_00272-1","0"
"s_008um_00616_00236-1","0"
"s_008um_00614_00200-1","2"
"s_008um_00545_00223-1","1"
"s_008um_00597_00267-1","0"
"s_008um_00550_00236-1","1"
"s_008um_00525_00274-1","1"
"s_008um_00642_00247-1","0"
"s_008um_00587_00218-1","1"
"s_008um_00533_00154-1","1"
"s_008um_00595_00251-1","0"
"s_008um_00575_00241-1","1"
"s_008um_00531_00265-1","0"
"s_008um_00638_00270-1","2"
"s_008um_00581_00206-1","2"
"s_008um_00519_00149-1","1"
"s_008um_00630_00160-1","1"
"s_008um_00527_00247-1","0"
"s_008um_00543_00242-1","0"
"s_008um_00573_00175-1","1"
"s_008um_00594_00225-1","0"
"s_008um_00524_00187-1","0"
"s_008um_00592_00235-1","1"
"s_008um_00594_00253-1","0"
"s_008um_00626_00196-1","0"
"s_008um_00515_00207-1","0"
"s_008um_00546_00168-1","0"
"s_008um_00652_00234-1","1"
"s_008um_00600_00151-1","0"
"s_008um_00561_00199-1","2"
"s_008um_00553_00222-1","0"
"s_008um_00534_00170-1","2"
"s_008um_00624_00277-1","2"
"s_008um_00564_00202-1","2"
"s_008um_00654_00256-1","1"
"s_008um_00548_00156-1","0"
"s_008um_00550_00189-1","2"
"s_008um_00556_00261-1","1"
"s_008um_00538_00165-1","1"
"s_008um_00524_00182-1","0"
"s_008um_00533_00135-1","1"
"s_008um_00528_00140-1","1"
